CustomerID,Age,Gender,ContractType,MonthlyCharges,TotalCharges,TechSupport,InternetService,Tenure,PaperlessBilling,PaymentMethod,Churn
CUST01417,51,Male,Month-to-month,106.98,5216.75,No,DSL,49.0,Yes,Credit card,Yes
CUST01418,52,Female,Month-to-month,64.9,181.25,Yes,Fiber optic,2.0,Yes,Electronic check,Yes
CUST01419,49,Male,Month-to-month,117.92,1684.05,Yes,DSL,14.0,Yes,Credit card,No
CUST01420,41,Female,Month-to-month,115.98,2035.42,No,No,17.0,No,Credit card,Yes
CUST01421,31,Male,Two year,52.91,1635.78,Yes,Fiber optic,31.0,No,Electronic check,Yes
CUST01422,49,Male,Month-to-month,,1112.85,No,Fiber optic,10.0,No,Credit card,No
CUST01423,63,Female,Month-to-month,104.76,7501.79,No,No,70.0,Yes,Credit card,No
CUST01424,60,Female,One year,41.07,1504.11,No,DSL,37.0,Yes,Mailed check,No
CUST01425,33,Female,Two year,82.43,5272.27,No,Fiber optic,64.0,Yes,Electronic check,No
CUST01426,21,Female,Month-to-month,27.27,810.15,Yes,Fiber optic,,No,Electronic check,No
CUST01427,69,Male,Month-to-month,103.67,3520.25,No,Fiber optic,34.0,Yes,Mailed check,No
CUST01428,54,Male,Month-to-month,37.45,702.01,No,DSL,18.0,No,Mailed check,No
CUST01429,38,Male,One year,27.08,1708.95,No,DSL,63.0,No,Mailed check,No
CUST01430,31,Female,One year,60.02,2872.74,No,Fiber optic,49.0,Yes,Mailed check,No
CUST01431,48,Male,Two year,77.69,4351.54,No,Fiber optic,56.0,Yes,Electronic check,Yes
CUST01432,65,Female,Two year,105.49,6092.1,No,DSL,,Yes,Mailed check,No
CUST01433,35,Male,One year,117.42,3083.91,No,Fiber optic,27.0,Yes,Mailed check,Yes
CUST01434,24,Female,One year,,3574.5,Yes,DSL,55.0,Yes,Credit card,Yes
CUST01435,27,Male,Month-to-month,26.04,468.17,No,Fiber optic,19.0,Yes,Electronic check,No
CUST01436,24,Male,Month-to-month,94.91,2202.1,No,Fiber optic,23.0,Yes,Mailed check,No
CUST01437,50,Female,Two year,76.52,3438.74,Yes,Fiber optic,47.0,Yes,Credit card,No
CUST01438,40,Male,Month-to-month,64.79,4301.09,Yes,Fiber optic,66.0,No,Electronic check,Yes
CUST01439,38,Female,Month-to-month,50.93,2581.76,No,DSL,51.0,No,Mailed check,No
CUST01440,36,Male,One year,70.24,1888.98,Yes,DSL,28.0,No,Mailed check,No
CUST01441,65,Male,Month-to-month,53.87,3042.99,Yes,DSL,57.0,Yes,Credit card,No
CUST01442,36,Female,One year,95.7,5516.28,No,Fiber optic,58.0,Yes,Bank transfer,Yes
CUST01443,53,Female,One year,74.39,1153.38,Yes,DSL,15.0,Yes,Electronic check,No
CUST01444,46,Male,Month-to-month,107.68,1727.4,Yes,DSL,16.0,Yes,Credit card,No
CUST01445,35,Male,Two year,74.35,3418.33,No,Fiber optic,47.0,Yes,Mailed check,Yes
CUST01446,19,Male,Month-to-month,43.83,2783.22,No,Fiber optic,,Yes,Bank transfer,No
CUST01447,18,Male,Month-to-month,105.11,,No,Fiber optic,12.0,Yes,Bank transfer,No
CUST01448,64,Male,One year,75.72,3199.71,No,Fiber optic,43.0,Yes,Credit card,Yes
CUST01449,22,Male,One year,40.68,1180.45,No,DSL,29.0,Yes,Credit card,Yes
CUST01450,37,Female,One year,82.35,4003.94,No,DSL,49.0,No,Credit card,No
CUST01451,28,Female,Month-to-month,55.77,226.9,Yes,Fiber optic,3.0,No,Electronic check,No
CUST01452,59,Female,One year,104.44,7214.83,Yes,DSL,69.0,No,Bank transfer,No
CUST01453,19,Male,Month-to-month,65.33,,No,DSL,60.0,Yes,Electronic check,Yes
CUST01454,20,Male,Two year,,6147.58,No,Fiber optic,66.0,No,Bank transfer,Yes
CUST01455,40,Male,Month-to-month,29.55,746.14,No,Fiber optic,,Yes,Electronic check,No
CUST01456,29,Female,One year,59.6,4178.33,No,DSL,71.0,Yes,Credit card,No
CUST01457,37,Female,Month-to-month,118.32,8161.58,No,DSL,69.0,No,Mailed check,No
CUST01458,22,Male,Month-to-month,100.85,4783.31,Yes,Fiber optic,47.0,Yes,Credit card,No
CUST01459,54,Male,Month-to-month,35.99,1499.94,No,DSL,42.0,No,Electronic check,No
CUST01460,55,Female,Two year,47.78,1510.73,No,DSL,31.0,Yes,Credit card,No
CUST01461,47,Female,One year,52.98,1164.2,No,Fiber optic,22.0,Yes,Bank transfer,No
CUST01462,26,Female,Two year,85.04,1368.02,Yes,DSL,17.0,Yes,Electronic check,No
CUST01463,51,Male,Month-to-month,95.7,1840.6,No,DSL,20.0,No,Credit card,No
CUST01464,61,Male,Month-to-month,94.95,837.72,No,Fiber optic,8.0,Yes,Credit card,No
CUST01465,52,Male,Month-to-month,70.99,3420.13,Yes,Fiber optic,49.0,No,Mailed check,No
CUST01466,69,Female,Two year,101.08,3809.16,No,Fiber optic,38.0,Yes,Mailed check,No
CUST01467,39,Female,Month-to-month,63.71,3422.51,No,Fiber optic,53.0,Yes,Credit card,No
CUST01468,61,Male,Two year,,847.29,No,Fiber optic,28.0,No,Bank transfer,No
CUST01469,41,Male,Two year,76.44,2182.58,Yes,Fiber optic,29.0,Yes,Bank transfer,No
CUST01470,34,Female,Two year,115.23,1256.95,Yes,Fiber optic,11.0,Yes,Bank transfer,No
CUST01471,27,Male,One year,99.3,4649.99,No,Fiber optic,47.0,Yes,Credit card,No
CUST01472,47,Female,One year,77.87,3455.62,No,DSL,45.0,Yes,Mailed check,No
CUST01473,63,Female,One year,84.68,1514.56,No,Fiber optic,18.0,Yes,Credit card,No
CUST01474,40,Male,Month-to-month,113.06,5686.95,No,No,50.0,Yes,Mailed check,No
CUST01475,49,Female,One year,62.83,3072.52,Yes,No,49.0,No,Bank transfer,No
CUST01476,34,Male,Month-to-month,53.14,1136.16,No,DSL,22.0,Yes,Mailed check,No
CUST01477,67,Female,Month-to-month,117.72,5344.7,No,No,45.0,No,Credit card,No
CUST01478,68,Female,Month-to-month,106.34,6572.06,No,Fiber optic,61.0,Yes,Credit card,Yes
CUST01479,34,Male,Month-to-month,52.3,1146.06,No,DSL,21.0,Yes,Credit card,No
CUST01480,31,Female,Month-to-month,66.38,4656.82,No,No,71.0,Yes,Mailed check,No
CUST01481,26,Male,Month-to-month,61.51,3697.27,No,Fiber optic,,Yes,Bank transfer,No
CUST01482,57,Male,One year,34.91,1278.61,Yes,Fiber optic,36.0,Yes,Credit card,No
CUST01483,19,Female,Month-to-month,115.78,2787.27,Yes,Fiber optic,24.0,Yes,Credit card,Yes
CUST01484,62,Male,One year,60.43,1872.52,Yes,Fiber optic,32.0,Yes,Mailed check,No
CUST01485,42,Male,Month-to-month,107.53,6358.59,No,Fiber optic,59.0,Yes,Bank transfer,No
CUST01486,56,Male,One year,38.94,199.64,No,No,5.0,Yes,Mailed check,No
CUST01487,26,Male,One year,74.79,1270.54,No,No,16.0,No,Electronic check,No
CUST01488,39,Male,One year,22.4,224.63,No,DSL,11.0,No,Electronic check,Yes
CUST01489,60,Male,One year,96.42,,No,DSL,35.0,No,Credit card,Yes
CUST01490,63,Female,Month-to-month,78.09,3351.3,Yes,DSL,42.0,Yes,Mailed check,No
CUST01491,21,Male,One year,82.56,791.95,No,Fiber optic,10.0,No,Mailed check,No
CUST01492,43,Female,Month-to-month,25.17,219.06,No,Fiber optic,,No,Credit card,No
CUST01493,46,Female,Month-to-month,41.1,1058.03,No,No,26.0,Yes,Electronic check,No
CUST01494,62,Male,One year,27.43,69.67,No,Fiber optic,3.0,No,Bank transfer,No
CUST01495,51,Female,Month-to-month,,2896.82,No,Fiber optic,59.0,Yes,Bank transfer,Yes
CUST01496,40,Female,One year,82.74,208.72,No,Fiber optic,3.0,Yes,Electronic check,No
CUST01497,54,Male,One year,76.62,2831.8,No,DSL,38.0,Yes,Credit card,No
CUST01498,28,Male,Month-to-month,81.21,135.82,No,Fiber optic,2.0,Yes,Credit card,Yes
CUST01499,23,Male,Month-to-month,74.93,1332.85,No,Fiber optic,17.0,Yes,Bank transfer,Yes
CUST01500,35,Female,Month-to-month,47.3,1692.63,No,Fiber optic,36.0,No,Bank transfer,No
CUST01501,38,Female,Two year,44.45,87.74,No,Fiber optic,2.0,Yes,Electronic check,No
CUST01502,59,Male,One year,,1185.77,No,Fiber optic,34.0,Yes,Electronic check,No
CUST01503,53,Male,Month-to-month,104.91,2752.71,No,DSL,27.0,Yes,Mailed check,No
CUST01504,58,Female,Month-to-month,81.65,3043.01,Yes,DSL,37.0,Yes,Electronic check,No
CUST01505,55,Female,One year,38.65,2827.64,No,Fiber optic,71.0,No,Electronic check,No
CUST01506,51,Female,Two year,37.72,834.42,No,DSL,22.0,Yes,Bank transfer,No
CUST01507,34,Female,Month-to-month,107.3,7200.25,No,DSL,68.0,Yes,Bank transfer,No
CUST01508,54,Male,Month-to-month,94.27,1315.96,No,DSL,14.0,No,Mailed check,Yes
CUST01509,42,Female,Two year,85.94,2007.13,No,DSL,23.0,Yes,Bank transfer,No
CUST01510,55,Female,Month-to-month,60.69,2675.96,No,Fiber optic,44.0,No,Bank transfer,No
CUST01511,29,Female,Month-to-month,46.2,3016.62,No,Fiber optic,65.0,Yes,Bank transfer,No
CUST01512,40,Female,Two year,117.95,7214.58,No,Fiber optic,61.0,Yes,Electronic check,Yes
CUST01513,59,Male,One year,99.72,5437.99,No,Fiber optic,55.0,No,Bank transfer,No
CUST01514,39,Male,Month-to-month,50.18,3522.42,No,DSL,71.0,Yes,Credit card,No
CUST01515,38,Female,Month-to-month,104.76,5219.52,No,DSL,50.0,Yes,Electronic check,No
CUST01516,44,Female,Month-to-month,95.89,1170.31,No,Fiber optic,12.0,No,Bank transfer,No
CUST01517,48,Male,Month-to-month,49.71,686.2,No,Fiber optic,15.0,Yes,Electronic check,Yes
CUST01518,23,Male,Two year,62.66,1168.04,No,DSL,,Yes,Bank transfer,No
CUST01519,44,Female,Month-to-month,38.6,,Yes,Fiber optic,34.0,No,Mailed check,No
CUST01520,57,Female,One year,31.11,1003.51,No,DSL,35.0,Yes,Mailed check,No
CUST01521,51,Male,Two year,92.28,3626.6,Yes,DSL,,Yes,Mailed check,Yes
CUST01522,29,Male,Month-to-month,46.75,2594.63,No,DSL,55.0,Yes,Bank transfer,Yes
CUST01523,62,Male,Month-to-month,102.01,6014.97,No,No,59.0,Yes,Mailed check,No
CUST01524,24,Male,One year,119.56,631.61,No,Fiber optic,5.0,No,Electronic check,No
CUST01525,27,Male,Two year,27.66,858.19,No,DSL,,Yes,Mailed check,No
CUST01526,62,Male,Two year,,269.2,No,Fiber optic,4.0,Yes,Mailed check,No
CUST01527,34,Female,Month-to-month,100.21,1516.56,No,Fiber optic,15.0,No,Mailed check,Yes
CUST01528,43,Male,One year,98.9,3304.46,No,Fiber optic,35.0,No,Mailed check,No
CUST01529,38,Male,One year,96.0,5273.34,No,DSL,55.0,Yes,Electronic check,No
CUST01530,45,Male,Two year,54.9,3621.02,Yes,DSL,66.0,Yes,Credit card,Yes
CUST01531,63,Male,Month-to-month,65.39,4019.04,No,DSL,60.0,No,Mailed check,No
CUST01532,19,Female,One year,79.5,1866.72,Yes,Fiber optic,24.0,Yes,Bank transfer,No
CUST01533,60,Female,Two year,117.39,2580.79,No,Fiber optic,22.0,Yes,Credit card,Yes
CUST01534,18,Male,Month-to-month,52.75,2392.18,No,DSL,44.0,Yes,Mailed check,No
CUST01535,68,Female,Month-to-month,112.31,3621.93,Yes,Fiber optic,32.0,Yes,Credit card,No
CUST01536,53,Female,Month-to-month,46.94,2395.2,Yes,Fiber optic,51.0,No,Bank transfer,No
CUST01537,68,Female,Month-to-month,118.91,404.85,Yes,No,3.0,No,Bank transfer,No
CUST01538,43,Female,Month-to-month,87.03,6052.46,No,Fiber optic,70.0,Yes,Mailed check,No
CUST01539,46,Female,Two year,66.35,2209.47,No,Fiber optic,32.0,No,Mailed check,Yes
CUST01540,38,Female,Month-to-month,81.34,194.8,No,Fiber optic,,Yes,Bank transfer,No
CUST01541,28,Male,Month-to-month,47.25,2706.45,No,DSL,,Yes,Electronic check,No
CUST01542,57,Male,One year,47.42,633.62,Yes,DSL,14.0,No,Credit card,Yes
CUST01543,28,Male,Month-to-month,31.36,1491.48,No,Fiber optic,,Yes,Electronic check,No
CUST01544,53,Male,Month-to-month,31.41,385.3,Yes,Fiber optic,11.0,No,Mailed check,No
CUST01545,66,Male,One year,54.77,575.88,No,Fiber optic,10.0,Yes,Electronic check,No
CUST01546,56,Female,Two year,96.29,5561.81,No,Fiber optic,58.0,Yes,Electronic check,Yes
CUST01547,57,Male,One year,80.8,,No,Fiber optic,34.0,No,Credit card,No
CUST01548,52,Male,One year,30.26,1599.6,Yes,Fiber optic,53.0,Yes,Mailed check,No
CUST01549,51,Female,Month-to-month,105.22,3077.33,Yes,Fiber optic,28.0,Yes,Credit card,No
CUST01550,64,Female,Two year,80.14,1382.55,No,DSL,18.0,Yes,Bank transfer,No
CUST01551,41,Male,Month-to-month,116.09,3050.42,No,Fiber optic,26.0,No,Credit card,Yes
CUST01552,39,Female,One year,87.02,589.27,No,No,7.0,Yes,Credit card,No
CUST01553,22,Female,Month-to-month,37.52,1654.55,No,Fiber optic,45.0,No,Bank transfer,No
CUST01554,50,Female,Two year,67.38,3023.45,No,Fiber optic,45.0,Yes,Electronic check,No
CUST01555,53,Female,One year,84.85,6042.7,No,Fiber optic,,Yes,Credit card,Yes
CUST01556,64,Male,One year,22.83,801.96,Yes,DSL,35.0,No,Bank transfer,No
CUST01557,37,Female,Month-to-month,21.49,,No,DSL,52.0,Yes,Mailed check,No
CUST01558,36,Male,Month-to-month,32.94,722.09,Yes,Fiber optic,,Yes,Electronic check,Yes
CUST01559,52,Male,One year,45.17,1337.33,No,Fiber optic,28.0,No,Bank transfer,No
CUST01560,69,Female,One year,62.95,2709.74,No,Fiber optic,44.0,Yes,Electronic check,No
CUST01561,60,Female,Month-to-month,68.74,3771.57,No,No,56.0,Yes,Bank transfer,Yes
CUST01562,34,Female,Two year,33.8,334.61,Yes,DSL,10.0,No,Credit card,No
CUST01563,62,Male,Two year,87.34,1969.14,No,DSL,23.0,No,Electronic check,Yes
CUST01564,60,Female,Month-to-month,79.61,3864.98,No,Fiber optic,48.0,Yes,Credit card,No
CUST01565,51,Female,Two year,49.45,2518.01,No,No,52.0,Yes,Bank transfer,No
CUST01566,26,Female,One year,21.37,293.07,No,Fiber optic,15.0,No,Credit card,No
CUST01567,43,Female,Month-to-month,27.76,1510.18,Yes,Fiber optic,55.0,Yes,Credit card,Yes
CUST01568,19,Female,Month-to-month,59.17,2632.59,No,Fiber optic,43.0,Yes,Bank transfer,No
CUST01569,26,Male,One year,35.4,1875.38,No,Fiber optic,50.0,Yes,Credit card,Yes
CUST01570,26,Female,One year,57.68,289.01,No,DSL,6.0,Yes,Credit card,No
CUST01571,57,Female,Month-to-month,82.82,2623.27,Yes,DSL,33.0,No,Credit card,No
CUST01572,34,Female,One year,74.72,4603.94,No,DSL,62.0,Yes,Mailed check,Yes
CUST01573,18,Male,One year,43.12,2369.75,No,DSL,,Yes,Mailed check,Yes
CUST01574,42,Female,One year,54.38,2118.74,Yes,DSL,39.0,No,Mailed check,No
CUST01575,60,Male,Month-to-month,,972.59,No,Fiber optic,12.0,No,Electronic check,No
CUST01576,57,Male,Two year,106.09,3329.59,No,DSL,31.0,Yes,Credit card,Yes
CUST01577,59,Female,Month-to-month,95.32,5031.82,No,DSL,53.0,Yes,Credit card,No
CUST01578,42,Female,Month-to-month,75.34,2572.23,No,Fiber optic,34.0,No,Credit card,No
CUST01579,56,Female,Month-to-month,56.23,2337.66,No,DSL,41.0,No,Electronic check,No
CUST01580,52,Male,Month-to-month,56.51,576.07,Yes,DSL,10.0,Yes,Electronic check,Yes
CUST01581,20,Male,Two year,107.94,5646.67,No,No,52.0,Yes,Bank transfer,No
CUST01582,67,Male,Month-to-month,23.92,1278.04,No,DSL,57.0,Yes,Credit card,No
CUST01583,54,Male,One year,118.8,362.12,No,DSL,3.0,Yes,Bank transfer,Yes
CUST01584,61,Male,Month-to-month,86.44,4938.57,Yes,DSL,57.0,Yes,Bank transfer,No
CUST01585,61,Male,Month-to-month,88.11,2899.35,No,Fiber optic,33.0,No,Electronic check,No
CUST01586,68,Female,Two year,23.8,136.72,No,Fiber optic,7.0,Yes,Mailed check,No
CUST01587,47,Female,One year,80.55,345.26,Yes,DSL,4.0,Yes,Electronic check,Yes
CUST01588,55,Male,Month-to-month,68.48,2676.87,Yes,Fiber optic,39.0,Yes,Electronic check,No
CUST01589,51,Female,One year,30.58,1465.21,Yes,DSL,48.0,Yes,Mailed check,No
CUST01590,29,Female,Month-to-month,47.79,748.22,No,Fiber optic,16.0,Yes,Mailed check,No
CUST01591,36,Male,Month-to-month,109.03,4128.68,No,Fiber optic,38.0,Yes,Electronic check,No
CUST01592,54,Male,One year,75.0,261.73,Yes,DSL,4.0,Yes,Credit card,No
CUST01593,61,Female,One year,61.34,221.58,Yes,Fiber optic,4.0,No,Bank transfer,No
CUST01594,66,Male,Month-to-month,27.27,689.33,No,Fiber optic,27.0,No,Credit card,No
CUST01595,34,Male,Two year,91.41,1534.61,Yes,No,17.0,Yes,Bank transfer,No
CUST01596,27,Female,One year,90.29,6338.52,No,No,70.0,No,Credit card,No
CUST01597,66,Male,Month-to-month,81.4,4436.59,No,Fiber optic,,Yes,Mailed check,No
CUST01598,64,Female,One year,71.03,565.68,No,Fiber optic,8.0,No,Credit card,No
CUST01599,29,Female,One year,63.38,3355.2,No,Fiber optic,53.0,No,Electronic check,No
CUST01600,33,Female,One year,79.33,403.85,No,Fiber optic,5.0,Yes,Bank transfer,No
CUST01601,41,Female,Month-to-month,43.34,3039.63,Yes,Fiber optic,69.0,No,Bank transfer,No
CUST01602,36,Female,One year,114.13,5352.86,No,Fiber optic,47.0,Yes,Credit card,No
CUST01603,25,Male,Month-to-month,78.88,3178.35,No,Fiber optic,40.0,Yes,Mailed check,No
CUST01604,48,Male,Two year,51.12,376.37,No,No,7.0,Yes,Electronic check,No
CUST01605,38,Male,One year,64.97,748.46,No,DSL,12.0,No,Mailed check,No
CUST01606,34,Male,Month-to-month,150.855,2549.58,No,DSL,25.0,Yes,Electronic check,No
CUST01607,40,Female,One year,36.16,908.87,No,No,,Yes,Electronic check,No
CUST01608,54,Female,Two year,49.28,2172.13,No,Fiber optic,43.0,Yes,Electronic check,No
CUST01609,33,Male,Two year,87.95,4073.94,No,No,47.0,Yes,Credit card,No
CUST01610,23,Female,Month-to-month,51.55,,No,Fiber optic,49.0,No,Electronic check,Yes
CUST01611,25,Male,Month-to-month,99.25,5400.95,No,Fiber optic,54.0,Yes,Electronic check,Yes
CUST01612,42,Male,One year,33.05,573.55,No,DSL,18.0,Yes,Electronic check,No
CUST01613,35,Male,Month-to-month,96.27,2611.0,No,DSL,27.0,Yes,Bank transfer,No
CUST01614,42,Female,Two year,26.84,203.3,No,Fiber optic,6.0,Yes,Bank transfer,No
CUST01615,29,Female,Month-to-month,31.89,1559.35,No,Fiber optic,69.0,Yes,Credit card,No
CUST01616,32,Female,Month-to-month,109.82,7796.47,No,Fiber optic,71.0,No,Credit card,No
CUST01617,43,Female,Month-to-month,78.13,1727.85,No,Fiber optic,22.0,Yes,Bank transfer,No
CUST01618,58,Male,Month-to-month,55.18,3257.64,Yes,Fiber optic,59.0,Yes,Bank transfer,No
CUST01619,62,Female,One year,43.26,2022.16,No,Fiber optic,47.0,Yes,Electronic check,No
CUST01620,43,Female,Month-to-month,81.69,5487.63,No,No,68.0,Yes,Bank transfer,No
CUST01621,64,Female,Month-to-month,70.9,2212.76,Yes,DSL,32.0,No,Credit card,No
CUST01622,49,Male,Month-to-month,119.16,118.45,No,DSL,1.0,Yes,Credit card,No
CUST01623,27,Male,One year,118.32,6406.33,Yes,Fiber optic,54.0,Yes,Electronic check,No
CUST01624,33,Female,Month-to-month,83.5,3904.07,Yes,DSL,46.0,Yes,Mailed check,No
CUST01625,24,Female,One year,64.29,2625.4,No,No,41.0,Yes,Mailed check,Yes
CUST01626,34,Female,One year,69.11,2909.94,No,DSL,41.0,Yes,Bank transfer,Yes
CUST01627,40,Female,One year,88.25,645.77,No,No,8.0,Yes,Electronic check,No
CUST01628,43,Male,Two year,30.16,975.63,Yes,No,32.0,Yes,Bank transfer,Yes
CUST01629,38,Female,Two year,52.84,1571.84,Yes,DSL,30.0,Yes,Electronic check,No
CUST01630,39,Female,Two year,27.53,1200.75,No,Fiber optic,46.0,No,Bank transfer,Yes
CUST01631,24,Female,Month-to-month,27.34,1337.03,No,Fiber optic,52.0,No,Credit card,No
CUST01632,31,Male,Month-to-month,39.58,2392.65,Yes,Fiber optic,61.0,Yes,Credit card,No
CUST01633,32,Male,Month-to-month,,,No,DSL,13.0,No,Mailed check,No
CUST01634,24,Female,Two year,98.48,3894.79,No,No,40.0,No,Mailed check,Yes
CUST01635,26,Female,Two year,68.55,4219.63,No,Fiber optic,61.0,Yes,Bank transfer,No
CUST01636,68,Female,Two year,53.55,2335.92,No,Fiber optic,44.0,No,Credit card,No
CUST01637,65,Female,Month-to-month,28.24,,Yes,Fiber optic,62.0,Yes,Bank transfer,No
CUST01638,25,Female,Two year,75.03,3289.52,No,Fiber optic,44.0,No,Credit card,Yes
CUST01639,67,Male,Month-to-month,47.13,2230.68,No,DSL,,Yes,Electronic check,Yes
CUST01640,40,Male,Month-to-month,81.49,,Yes,DSL,59.0,Yes,Credit card,No
CUST01641,46,Male,Month-to-month,117.72,6694.28,No,Fiber optic,57.0,No,Mailed check,No
CUST01642,35,Female,Month-to-month,31.13,296.54,No,Fiber optic,11.0,Yes,Credit card,No
CUST01643,48,Male,One year,41.21,1112.51,No,DSL,25.0,Yes,Bank transfer,No
CUST01644,47,Male,Month-to-month,67.31,4142.16,Yes,No,,No,Electronic check,No
CUST01645,69,Male,Month-to-month,116.86,5380.88,No,Fiber optic,46.0,Yes,Mailed check,No
CUST01646,56,Female,One year,97.18,5207.91,No,DSL,54.0,No,Electronic check,No
CUST01647,52,Female,Two year,109.82,3772.21,Yes,DSL,34.0,Yes,Mailed check,No
CUST01648,35,Male,One year,53.37,300.42,No,No,7.0,Yes,Mailed check,No
CUST01649,59,Female,Month-to-month,119.2,7425.06,No,DSL,62.0,Yes,Electronic check,No
CUST01650,56,Male,Two year,30.28,1738.47,No,DSL,57.0,Yes,Electronic check,Yes
CUST01651,34,Male,Two year,25.3,176.0,No,DSL,5.0,Yes,Credit card,No
CUST01652,31,Male,Month-to-month,105.56,3576.58,Yes,No,35.0,Yes,Credit card,No
CUST01653,48,Male,One year,112.73,4124.98,Yes,Fiber optic,37.0,Yes,Mailed check,No
CUST01654,41,Female,Month-to-month,29.06,1693.61,Yes,DSL,60.0,Yes,Credit card,Yes
CUST01655,52,Female,Month-to-month,31.34,1981.2,No,DSL,65.0,Yes,Credit card,Yes
CUST01656,61,Female,One year,23.32,394.37,No,Fiber optic,16.0,Yes,Mailed check,Yes
CUST01657,62,Female,Two year,30.45,898.74,No,DSL,30.0,Yes,Credit card,No
CUST01658,51,Male,Month-to-month,40.94,1675.91,Yes,Fiber optic,42.0,Yes,Electronic check,No
CUST01659,20,Female,Two year,117.01,7082.46,No,Fiber optic,61.0,Yes,Bank transfer,No
CUST01660,54,Male,Two year,86.79,4117.86,Yes,Fiber optic,48.0,Yes,Electronic check,No
CUST01661,60,Female,Two year,97.86,6110.61,No,DSL,62.0,Yes,Bank transfer,No
CUST01662,57,Female,Month-to-month,97.61,6243.71,Yes,Fiber optic,64.0,Yes,Electronic check,Yes
CUST01663,43,Female,Two year,73.51,4231.64,No,DSL,57.0,Yes,Bank transfer,No
CUST01664,40,Male,Month-to-month,99.75,6916.23,No,Fiber optic,68.0,Yes,Bank transfer,No
CUST01665,61,Male,One year,79.58,3659.79,Yes,Fiber optic,46.0,Yes,Credit card,No
CUST01666,56,Male,Month-to-month,51.45,1369.75,No,DSL,28.0,Yes,Mailed check,No
CUST01667,32,Male,Month-to-month,76.11,221.48,No,DSL,3.0,Yes,Electronic check,No
CUST01668,66,Female,One year,73.35,2807.9,No,Fiber optic,,Yes,Credit card,No
CUST01669,21,Male,Month-to-month,102.35,,No,DSL,48.0,No,Electronic check,No
CUST01670,46,Male,Month-to-month,118.17,2212.93,No,Fiber optic,19.0,Yes,Electronic check,No
CUST01671,39,Female,Month-to-month,61.1,1023.5,No,Fiber optic,,No,Bank transfer,No
CUST01672,42,Female,One year,96.34,3892.35,No,DSL,40.0,Yes,Bank transfer,No
CUST01673,30,Male,Month-to-month,29.98,1522.98,No,Fiber optic,50.0,No,Mailed check,No
CUST01674,35,Female,Two year,97.68,2872.0,No,Fiber optic,29.0,Yes,Bank transfer,No
CUST01675,50,Male,Month-to-month,57.14,2902.19,No,Fiber optic,51.0,Yes,Electronic check,No
CUST01676,33,Female,Month-to-month,23.94,1024.91,Yes,DSL,42.0,Yes,Bank transfer,No
CUST01677,62,Male,Month-to-month,56.32,1618.02,Yes,Fiber optic,29.0,Yes,Credit card,No
